H,a,e,i,q,ad,per_y,diameter,albedo,impact_candidate,name,is_neo,is_pha
20.06,2.1,0.4565,6.67,1.141,3.06,3.04,0.05006919517219969,0.0,0,       (2003 SK5),False,False
19.43,2.113,0.475,6.1,1.109,3.12,3.07,0.06692226178425079,0.0,0,       (2003 SL5),False,False
18.26,2.045,0.5818,33.06,0.855,3.23,2.92,0.11470189962010835,0.0,1,       (2003 SY17),False,False
21.7,2.341,0.4712,2.81,1.238,3.44,3.58,0.023527219834021312,0.0,0,       (2003 SK36),False,False
26.4,1.416,0.4076,3.98,0.839,1.99,1.69,0.0027012862656184836,0.0,0,       (2003 SL36),False,False
22.97,1.7,0.3152,2.32,1.164,2.24,2.22,0.013109031603505307,0.0,0,       (2003 SH84),False,False
21.23,2.537,0.7427,8.95,0.653,4.42,4.04,0.029212626798146468,0.0,0,       (2003 SK84),False,False
26.0,1.707,0.4766,7.53,0.893,2.52,2.23,0.003247660404873589,0.0,0,       (2003 SR84),False,False
21.95,1.931,0.5717,5.49,0.827,3.03,2.68,0.020968656748750366,0.0,0,       (2003 SS84),False,False
22.18,1.499,0.3857,16.46,0.921,2.08,1.84,0.018861256033434397,0.0,0,       (2003 SU84),False,False
21.6,2.128,0.4977,5.74,1.069,3.19,3.11,0.024636023544473036,0.0,0,       (2003 SA85),False,False
29.1,0.8837,0.3043,3.67,0.615,1.15,0.831,0.000779059468900693,0.0,0,       (2003 SW130),False,False
22.9,2.162,0.5204,5.03,1.037,3.29,3.18,0.013538501907006732,0.0,0,       (2003 SV159),False,False
19.68,2.204,0.4241,28.66,1.269,3.14,3.27,0.05964452859724565,0.0,0,       (2003 SF170),False,False
19.81,2.577,0.5614,15.71,1.13,4.02,4.14,0.056178560975254796,0.0,0,       (2003 SJ170),False,False
22.7,2.036,0.5499,8.35,0.917,3.16,2.91,0.014844672149475813,0.0,0,       (2003 SN214),False,False
20.0,2.365,0.536,8.11,1.097,3.63,3.64,0.05147194867109658,0.0,0,       (2003 SS214),False,False
19.23,2.576,0.5409,5.62,1.183,3.97,4.13,0.07337880088301732,0.0,0,       (2003 SU214),False,False
24.9,2.237,0.4391,2.03,1.255,3.22,3.35,0.005389774687731573,0.0,0,       (2003 SH215),False,False
21.39,1.852,0.4463,36.02,1.025,2.68,2.52,0.02713754836502486,0.0,0,       (2003 SK215),False,False
20.66,2.718,0.5276,7.84,1.284,4.15,4.48,0.03798136865739007,0.0,0,       (2003 SL215),False,False
27.5,2.121,0.5637,5.02,0.925,3.32,3.09,0.001627685934079422,0.0,0,       (2003 SM215),False,False
22.4,2.594,0.5467,10.48,1.176,4.01,4.18,0.01704396408835459,0.0,0,       (2003 SN215),False,False
30.1,1.504,0.5186,3.56,0.724,2.28,1.85,0.0004915532936897308,0.0,0,       (2003 SQ222),False,False
24.3,1.522,0.2933,5.73,1.075,1.97,1.88,0.007105106801402903,0.0,0,       (2003 TK1),False,False
19.9,2.576,0.5094,8.23,1.264,3.89,4.14,0.053897746877315786,0.0,0,       (2003 TL1),False,False
22.26,1.362,0.563,1.71,0.595,2.13,1.59,0.01817902598702676,0.0,0,       (2003 TM1),False,False
21.36,0.9078,0.316,25.46,0.621,1.19,0.865,0.02751506926827853,0.0,0,       (2003 TG2),False,False
22.86,2.459,0.6677,1.39,0.817,4.1,3.86,0.013790201449631298,0.0,0,       (2003 TH2),False,False
19.81,2.349,0.6472,4.29,0.829,3.87,3.6,0.056178560975254796,0.0,0,       (2003 TK2),False,False
21.9,2.428,0.6042,3.11,0.961,3.89,3.78,0.021457079508536783,0.0,0,       (2003 TO9),False,False
21.32,1.642,0.7014,13.45,0.491,2.79,2.11,0.028026612598381004,0.0,0,       (2003 TR9),False,False
22.9,1.096,0.2695,19.0,0.801,1.39,1.15,0.013538501907006732,0.0,0,       (2003 TT9),False,False
20.56,2.151,0.473,8.4,1.133,3.17,3.15,0.039771375415198845,0.0,0,       (2003 TX9),False,False
20.34,2.347,0.4481,24.57,1.295,3.4,3.6,0.044011949955963636,0.0,0,       (2003 UE),False,False
28.1,1.372,0.4409,1.52,0.767,1.98,1.61,0.0012347260487830768,0.0,0,       (2003 UM3),False,False
19.6,2.631,0.5192,12.77,1.265,4.0,4.27,0.06188289326771237,0.0,0,       (2003 UQ3),False,False
19.58,2.603,0.6041,10.63,1.03,4.17,4.2,0.0624554886292142,0.0,0,       (2003 UB5),False,False
20.35,1.185,0.8187,36.76,0.215,2.16,1.29,0.04380973341437053,0.0,0,       (2003 UC5),False,False
23.3,2.342,0.5626,5.35,1.024,3.66,3.58,0.011260835401252622,0.0,0,       (2003 UD5),False,False
24.3,2.471,0.5782,1.86,1.042,3.9,3.88,0.007105106801402903,0.0,0,       (2003 UW5),False,False
20.28,1.441,0.3409,21.44,0.95,1.93,1.73,0.0452450018670574,0.0,0,       (2003 UX5),False,False
24.9,1.936,0.4725,6.55,1.021,2.85,2.69,0.005389774687731573,0.0,0,       (2003 UE8),False,False
22.4,1.011,0.2294,62.87,0.779,1.24,1.02,0.01704396408835459,0.0,0,       (2003 UL9),False,False
23.9,2.4,0.6318,1.51,0.884,3.92,3.72,0.008542217211484997,0.0,0,       (2003 UC10),False,False
23.9,2.829,0.6504,0.98,0.989,4.67,4.76,0.008542217211484997,0.0,0,       (2003 UO12),False,False
25.5,1.79,0.4915,13.95,0.91,2.67,2.39,0.0040885622125730915,0.0,0,       (2003 UP12),False,False
24.9,1.709,0.5249,5.41,0.812,2.61,2.23,0.005389774687731573,0.0,0,       (2003 UQ12),False,False
23.27,0.7011,0.5945,16.4,0.284,1.12,0.587,0.01141748922623671,0.0,0,       (2003 UY12),False,False
18.95,2.463,0.5787,7.63,1.038,3.89,3.87,0.08347772608552498,0.0,1,       (2003 UY19),False,False
24.3,1.22,0.2258,15.88,0.945,1.5,1.35,0.007105106801402903,0.0,0,       (2003 UB22),False,False
22.03,2.16,0.4166,4.79,1.26,3.06,3.17,0.020210199960854207,0.0,0,       (2003 UC22),False,False
24.7,2.337,0.5456,8.12,1.062,3.61,3.57,0.0059097704272221135,0.0,0,       (2003 UE22),False,False
21.2,1.424,0.3542,20.3,0.92,1.93,1.7,0.02961901491791715,0.0,0,       (2003 UG22),False,False
20.23,2.236,0.4981,21.65,1.122,3.35,3.34,0.04629889334628944,0.0,0,       (2003 UP24),False,False
22.6,1.017,0.2291,15.47,0.784,1.25,1.03,0.015544279994172221,0.0,0,       (2003 UO25),False,False
23.3,1.266,0.1558,19.93,1.069,1.46,1.42,0.011260835401252622,0.0,0,       (2003 UP25),False,False
24.1,2.54,0.6818,2.13,0.808,4.27,4.05,0.00779059468900693,0.0,0,       (2003 UQ25),False,False
25.5,1.896,0.4892,5.56,0.968,2.82,2.61,0.0040885622125730915,0.0,0,       (2003 UR25),False,False
19.18,2.714,0.5215,18.61,1.299,4.13,4.47,0.0750880127255564,0.0,0,       (2003 UW26),False,False
24.79,1.155,0.3655,4.55,0.733,1.58,1.24,0.005669837479991085,0.0,0,       (2003 UX26),False,False
26.8,0.9793,0.1476,16.89,0.835,1.12,0.969,0.0022468320511186807,0.0,0,       (2003 UT55),False,False
19.29,1.943,0.4949,16.33,0.981,2.9,2.71,0.0713790248430378,0.0,0,       (2003 VE1),False,False
24.61,1.2,0.242,5.4,0.91,1.49,1.31,0.00615985672000672,0.0,0,       (2003 WE),False,False
19.24,2.438,0.7842,27.15,0.526,4.35,3.81,0.07304165591771447,0.0,0,       (2003 WG),False,False
23.45,2.306,0.6454,0.99,0.818,3.79,3.5,0.010509223068786013,0.0,0,       (2003 WP7),False,False
21.5,2.27,0.7811,4.31,0.497,4.04,3.42,0.025797083563871857,0.0,0,       (2003 WP21),False,False
22.42,1.345,0.1608,19.92,1.129,1.56,1.56,0.016887704086346815,0.0,0,       (2003 WQ21),False,False
21.87,0.9092,0.5448,28.6,0.414,1.4,0.867,0.021755577218362604,0.0,0,       (2003 WU21),False,False
19.6,3.368,0.7075,8.97,0.985,5.75,6.18,0.06188289326771237,0.0,0,       (2003 WR25),False,False
22.5,2.388,0.7982,6.3,0.482,4.29,3.69,0.01627685934079422,0.0,0,       (2003 WW26),False,False
22.3,2.416,0.5189,9.45,1.163,3.67,3.76,0.0178472213688704,0.0,0,       (2003 WY87),False,False
26.6,2.148,0.5381,3.55,0.992,3.3,3.15,0.0024636023544473036,0.0,0,       (2003 WH98),False,False
23.05,1.262,0.2056,22.86,1.003,1.52,1.42,0.012634865131062292,0.0,0,       (2003 WJ98),False,False
20.22,1.545,0.6632,19.85,0.52,2.57,1.92,0.04651259932809777,0.0,0,       (2003 WO151),False,False
28.0,0.8938,0.1782,0.37,0.735,1.05,0.845,0.001292916894702849,0.0,0,       (2003 WT153),False,False
19.19,1.864,0.3104,27.33,1.285,2.44,2.54,0.0747430146451792,0.0,0,       (2003 WU153),False,False
24.4,2.471,0.5892,1.17,1.015,3.93,3.88,0.006785324318230258,0.0,0,       (2003 WY153),False,False
21.28,2.247,0.5663,9.63,0.975,3.52,3.37,0.02854766622903991,0.0,0,       (2003 WE157),False,False
20.4,2.638,0.6279,9.02,0.982,4.29,4.29,0.042812502132674395,0.0,0,       (2003 WC158),False,False
22.0,1.936,0.5575,0.7,0.857,3.02,2.69,0.02049135184832508,0.0,0,       (2003 WH166),False,False
25.9,2.346,0.717,2.33,0.664,4.03,3.59,0.003400717924317682,0.0,0,       (2003 XK),False,False
19.28,3.2,0.6783,5.62,1.029,5.37,5.73,0.0717084954519896,0.0,0,       (2003 XM),False,False
26.7,1.943,0.5545,4.54,0.866,3.02,2.71,0.0023527219834021313,0.0,0,       (2003 XV),False,False
26.4,1.243,0.4657,18.17,0.664,1.82,1.39,0.0027012862656184836,0.0,0,       (2003 XJ7),False,False
25.5,1.322,0.2438,9.65,1.0,1.64,1.52,0.0040885622125730915,0.0,0,       (2003 XH10),False,False
24.4,1.439,0.3129,12.41,0.989,1.89,1.73,0.006785324318230258,0.0,0,       (2003 XZ12),False,False
20.34,0.9305,0.1988,19.47,0.746,1.12,0.898,0.044011949955963636,0.0,0,       (2003 YJ),False,False
18.0,2.621,0.5153,13.47,1.27,3.97,4.24,0.12929168947028502,0.0,1,       (2003 YM1),False,False
24.9,1.336,0.2435,5.25,1.011,1.66,1.54,0.005389774687731573,0.0,0,       (2003 YN1),False,False
21.8,2.654,0.6424,7.49,0.949,4.36,4.32,0.022468320511186808,0.0,0,       (2003 YP1),False,False
22.0,1.746,0.341,11.32,1.151,2.34,2.31,0.02049135184832508,0.0,0,       (2003 YQ1),False,False
22.2,0.899,0.4509,29.33,0.494,1.3,0.852,0.01868833499872823,0.0,0,       (2003 YR1),False,False
19.6,3.107,0.8455,24.83,0.48,5.73,5.48,0.06188289326771237,0.0,0,       (2003 YS1),False,False
22.2,1.665,0.2969,19.4,1.171,2.16,2.15,0.01868833499872823,0.0,0,       (2003 YW1),False,False
20.21,1.345,0.4917,37.18,0.684,2.01,1.56,0.04672729173189918,0.0,0,       (2003 YP3),False,False
20.6,2.764,0.6968,19.71,0.838,4.69,4.6,0.039045466004947044,0.0,0,       (2003 YN7),False,False
21.6,0.9299,0.3128,6.53,0.639,1.22,0.897,0.024636023544473036,0.0,0,       (2003 YS17),False,False
21.0,2.494,0.6927,8.43,0.766,4.22,3.94,0.03247660404873589,0.0,0,       (2003 YD45),False,False
29.1,1.282,0.234,0.36,0.982,1.58,1.45,0.000779059468900693,0.0,0,       (2003 YS70),False,False
25.8,1.588,0.346,0.38,1.038,2.14,2.0,0.0035609888224214397,0.0,0,       (2003 YT70),False,False
23.8,2.166,0.535,8.21,1.007,3.32,3.19,0.00894479950579768,0.0,0,       (2003 YP94),False,False
26.5,0.9888,0.0139,4.32,0.975,1.0,0.983,0.00257970835638718,0.0,0,       (2003 YN107),False,False
24.5,1.417,0.4859,4.37,0.729,2.11,1.69,0.006479934417660843,0.0,0,       (2003 YH111),False,False
22.9,1.861,0.5039,17.34,0.923,2.8,2.54,0.013538501907006732,0.0,0,       (2003 YR117),False,False
21.6,1.131,0.4863,7.61,0.581,1.68,1.2,0.024636023544473036,0.0,0,       (2003 YL118),False,False
25.24,0.9693,0.355,2.73,0.625,1.31,0.954,0.00460861692542771,0.0,0,       (2003 YG136),False,False
19.13,2.495,0.8965,16.5,0.258,4.73,3.94,0.07683703722634999,0.0,0,       (2003 YH136),False,False
20.4,2.143,0.3935,26.96,1.3,2.99,3.14,0.042812502132674395,0.0,0,       (2003 YJ136),False,False
18.9,1.8,0.673,11.54,0.589,3.01,2.42,0.08542217211485006,0.0,1,       (2004 AC),False,False
24.4,1.258,0.2626,7.31,0.928,1.59,1.41,0.006785324318230258,0.0,0,       (2004 AD),False,False
19.3,1.572,0.2412,41.7,1.193,1.95,1.97,0.07105106801402902,0.0,0,       (2004 AM),False,False
22.5,1.914,0.5629,6.19,0.836,2.99,2.65,0.01627685934079422,0.0,0,       (2004 AD1),False,False
21.2,1.885,0.5728,5.51,0.805,2.97,2.59,0.02961901491791715,0.0,0,       (2004 AY1),False,False
24.4,1.488,0.3762,6.69,0.928,2.05,1.82,0.006785324318230258,0.0,0,       (2004 AE6),False,False
24.58,0.8806,0.22,3.58,0.687,1.07,0.826,0.006245548862921412,0.0,0,       (2004 BY1),False,False
24.0,1.894,0.4058,1.8,1.125,2.66,2.61,0.008157754105152867,0.0,0,       (2004 BF11),False,False
23.95,1.266,0.3283,4.36,0.851,1.68,1.43,0.008347772608552496,0.0,0,       (2004 BH11),False,False
21.7,1.75,0.3971,4.27,1.055,2.44,2.31,0.023527219834021312,0.0,0,       (2004 BJ11),False,False
22.4,2.063,0.393,5.37,1.252,2.87,2.96,0.01704396408835459,0.0,0,       (2004 BK11),False,False
21.96,1.447,0.5243,3.62,0.688,2.21,1.74,0.020872314522290738,0.0,0,       (2004 BM11),False,False
25.9,1.334,0.2543,2.17,0.995,1.67,1.54,0.003400717924317682,0.0,0,       (2004 BV18),False,False
22.5,1.373,0.2531,5.11,1.025,1.72,1.61,0.01627685934079422,0.0,0,       (2004 BW18),False,False
21.2,1.867,0.4372,22.62,1.051,2.68,2.55,0.02961901491791715,0.0,0,       (2004 BZ18),False,False
18.94,2.418,0.4766,6.56,1.265,3.57,3.76,0.08386304176205302,0.0,1,       (2004 BY21),False,False
24.4,2.51,0.6098,2.98,0.979,4.04,3.98,0.006785324318230258,0.0,0,       (2004 BG41),False,False
26.1,2.051,0.516,0.4,0.993,3.11,2.94,0.003101491608569649,0.0,0,       (2004 BN41),False,False
22.19,0.9607,0.3849,17.67,0.591,1.33,0.942,0.018774596433734744,0.0,0,       (2004 BT58),False,False
19.37,2.85,0.6076,15.0,1.118,4.58,4.81,0.0687971758216962,0.0,0,       (2004 BX58),False,False
18.27,3.061,0.8891,17.06,0.34,5.78,5.36,0.11417489226236707,0.0,1,       (2004 BZ74),False,False
24.45,1.637,0.6015,3.16,0.652,2.62,2.09,0.0066308714800312075,0.0,0,       (2004 BA75),False,False
23.1,1.847,0.447,16.59,1.021,2.67,2.51,0.012347260487830795,0.0,0,       (2004 BB75),False,False
20.2,1.83,0.7229,3.71,0.507,3.15,2.48,0.04694297511081108,0.0,0,       (2004 BF85),False,False
21.05,1.441,0.2376,3.78,1.099,1.78,1.73,0.03173734628666891,0.0,0,       (2004 BE86),False,False
25.4,1.5,0.5353,2.38,0.697,2.3,1.84,0.00428125021326744,0.0,0,       (2004 BK86),False,False
19.81,3.333,0.6412,7.7,1.196,5.47,6.09,0.056178560975254796,0.0,0,       (2004 BP160),False,False
23.6,1.43,0.3089,7.6,0.988,1.87,1.71,0.009807777626979495,0.0,0,       (2004 CC),False,False
24.7,2.034,0.495,6.41,1.027,3.04,2.9,0.0059097704272221135,0.0,0,       (2004 CQ),False,False
20.25,1.86,0.3889,15.09,1.137,2.58,2.54,0.045874422540686834,0.0,0,       (2004 CS),False,False
24.39,1.541,0.4551,2.0,0.84,2.24,1.91,0.0068166439522541,0.0,0,       (2004 CZ1),False,False
23.7,2.108,0.6137,3.25,0.814,3.4,3.06,0.009366354919112339,0.0,0,       (2004 CA2),False,False
19.1,2.472,0.5325,3.11,1.156,3.79,3.89,0.0779059468900693,0.0,0,       (2004 CR2),False,False
20.4,2.466,0.5265,3.24,1.168,3.76,3.87,0.042812502132674395,0.0,0,       (2004 CD39),False,False
21.4,1.027,0.3913,17.71,0.625,1.43,1.04,0.027012862656184834,0.0,0,       (2004 CE39),False,False
21.3,1.799,0.3957,1.03,1.087,2.51,2.41,0.028285939651869162,0.0,0,       (2004 DK1),False,False
24.4,1.8,0.6932,2.26,0.552,3.05,2.41,0.006785324318230258,0.0,0,       (2004 DL1),False,False
26.1,1.658,0.653,5.23,0.575,2.74,2.14,0.003101491608569649,0.0,0,       (2004 DF2),False,False
20.7,2.479,0.711,10.54,0.716,4.24,3.9,0.03728813055247648,0.0,0,       (2004 DM44),False,False
28.0,0.883,0.3301,5.14,0.592,1.17,0.83,0.001292916894702849,0.0,0,       (2004 DA53),False,False
21.98,2.009,0.5334,7.52,0.937,3.08,2.85,0.020680955992534913,0.0,0,       (2004 EH1),False,False
21.7,1.911,0.4423,14.24,1.066,2.76,2.64,0.023527219834021312,0.0,0,       (2004 EJ1),False,False
26.7,0.8146,0.2686,7.6,0.596,1.03,0.735,0.0023527219834021313,0.0,0,       (2004 EL20),False,False
24.4,0.899,0.171,7.95,0.745,1.05,0.852,0.006785324318230258,0.0,0,       (2004 ER21),False,False
20.77,1.633,0.324,41.61,1.104,2.16,2.09,0.0361052711153415,0.0,0,       (2004 ET21),False,False
23.92,1.176,0.1631,5.34,0.985,1.37,1.28,0.008463901693352144,0.0,0,       (2004 EU22),False,False
23.2,2.124,0.5921,9.1,0.866,3.38,3.1,0.011791542223553839,0.0,0,       (2004 FA),False,False
23.02,1.302,0.6743,1.02,0.424,2.18,1.49,0.012810633613631425,0.0,0,       (2004 FD),False,False
21.85,2.349,0.508,12.04,1.156,3.54,3.6,0.021956879095896647,0.0,0,       (2004 FE),False,False
26.41,0.8193,0.2889,0.05,0.583,1.06,0.742,0.0026888749826139155,0.0,0,       (2004 FH),False,False
21.01,1.611,0.7171,10.16,0.456,2.77,2.04,0.03232738760729219,0.0,0,       (2004 FW1),False,False
25.3,1.131,0.2664,17.7,0.83,1.43,1.2,0.004483019319661333,0.0,0,       (2004 FX1),False,False
26.3,1.953,0.5881,8.98,0.805,3.1,2.73,0.0028285939651869164,0.0,0,       (2004 FY1),False,False
24.34,1.331,0.2302,11.43,1.024,1.64,1.54,0.0069754239872146,0.0,0,       (2004 FK2),False,False
25.4,1.978,0.5564,5.42,0.877,3.08,2.78,0.00428125021326744,0.0,0,       (2004 FY3),False,False
21.1,1.891,0.3248,23.41,1.277,2.5,2.6,0.03101491608569649,0.0,0,       (2004 FD4),False,False
23.3,1.39,0.2347,15.75,1.064,1.72,1.64,0.011260835401252622,0.0,0,       (2004 FE4),False,False
25.1,2.022,0.5926,2.68,0.824,3.22,2.88,0.004915532936897307,0.0,0,       (2004 FM4),False,False
23.1,1.996,0.4717,2.12,1.054,2.94,2.82,0.012347260487830795,0.0,0,       (2004 FP4),False,False
24.5,1.306,0.2993,15.01,0.915,1.7,1.49,0.006479934417660843,0.0,0,       (2004 FA5),False,False
26.8,2.25,0.5518,5.53,1.008,3.49,3.37,0.0022468320511186807,0.0,0,       (2004 FK5),False,False
20.21,2.158,0.4035,23.34,1.287,3.03,3.17,0.04672729173189918,0.0,0,       (2004 FZ5),False,False
27.1,1.168,0.1445,5.26,1.0,1.34,1.26,0.001956908909270708,0.0,0,       (2004 FN8),False,False
21.03,2.248,0.5618,2.39,0.985,3.51,3.37,0.032031008336235706,0.0,0,       (2004 FJ11),False,False
26.1,1.854,0.4799,3.49,0.964,2.74,2.52,0.003101491608569649,0.0,0,       (2004 FY15),False,False
25.5,1.791,0.414,12.76,1.049,2.53,2.4,0.0040885622125730915,0.0,0,       (2004 FB16),False,False
21.13,1.629,0.3286,14.65,1.094,2.16,2.08,0.030589375483895943,0.0,0,       (2004 FN17),False,False
24.0,1.665,0.368,5.73,1.052,2.28,2.15,0.008157754105152867,0.0,0,       (2004 FB18),False,False
24.17,1.903,0.6474,9.79,0.671,3.13,2.62,0.0075434603244719,0.0,0,       (2004 FC18),False,False
26.0,0.8783,0.4929,3.43,0.445,1.31,0.823,0.003247660404873589,0.0,0,       (2004 FG29),False,False
24.0,1.656,0.4018,12.62,0.99,2.32,2.13,0.008157754105152867,0.0,0,       (2004 FH29),False,False
24.29,1.271,0.3222,1.95,0.862,1.68,1.43,0.007137902484303774,0.0,0,       (2004 FJ31),False,False
21.97,2.17,0.5544,11.17,0.967,3.37,3.2,0.02077641494815316,0.0,0,       (2004 FY31),False,False
27.1,1.098,0.1618,3.74,0.92,1.28,1.15,0.001956908909270708,0.0,0,       (2004 FM32),False,False
29.48,0.8269,0.3922,4.16,0.503,1.15,0.752,0.0006539892512611838,0.0,0,       (2004 FU162),False,False
20.07,2.828,0.632,10.57,1.041,4.61,4.75,0.04983914811683841,0.0,0,       (2004 GA),False,False
23.7,1.066,0.3078,6.21,0.738,1.39,1.1,0.009366354919112339,0.0,0,       (2004 GD),False,False
21.0,2.118,0.6494,12.42,0.743,3.49,3.08,0.03247660404873589,0.0,0,       (2004 GB2),False,False
24.3,2.039,0.4997,1.77,1.02,3.06,2.91,0.007105106801402903,0.0,0,       (2004 GD2),False,False
21.5,2.045,0.7067,2.16,0.6,3.49,2.93,0.025797083563871857,0.0,0,       (2004 GE2),False,False
23.9,1.387,0.3238,20.92,0.938,1.84,1.63,0.008542217211484997,0.0,0,       (2004 GZ14),False,False
23.1,1.357,0.3661,1.28,0.86,1.85,1.58,0.012347260487830795,0.0,0,       (2004 GB19),False,False
24.1,2.139,0.5566,8.67,0.949,3.33,3.13,0.00779059468900693,0.0,0,       (2004 GC19),False,False
23.9,2.375,0.5866,8.43,0.982,3.77,3.66,0.008542217211484997,0.0,0,       (2004 HB),False,False
24.8,1.927,0.4652,2.54,1.031,2.82,2.68,0.005643786943085847,0.0,0,       (2004 HD),False,False
26.8,1.773,0.6087,9.48,0.694,2.85,2.36,0.0022468320511186807,0.0,0,       (2004 HE),False,False
26.5,1.554,0.3461,3.4,1.016,2.09,1.94,0.00257970835638718,0.0,0,       (2004 HL),False,False
23.33,1.331,0.4095,11.58,0.786,1.88,1.54,0.011106330947325178,0.0,0,       (2004 HM),False,False
22.6,1.303,0.4422,4.22,0.727,1.88,1.49,0.015544279994172221,0.0,0,       (2004 HZ),False,False
21.7,2.71,0.72,19.12,0.759,4.66,4.46,0.023527219834021312,0.0,0,       (2004 HA1),False,False
23.47,1.11,0.2707,4.42,0.809,1.41,1.17,0.010412873932557196,0.0,0,       (2004 HQ1),False,False
21.1,2.317,0.8338,15.44,0.385,4.25,3.53,0.03101491608569649,0.0,0,       (2004 HD2),False,False
20.52,2.137,0.6489,13.41,0.75,3.52,3.12,0.040510780488988776,0.0,0,       (2004 HF12),False,False
22.54,1.442,0.345,26.54,0.945,1.94,1.73,0.015979773176650343,0.0,0,       (2004 HG12),False,False
25.4,1.777,0.4182,4.12,1.034,2.52,2.37,0.00428125021326744,0.0,0,       (2004 HH20),False,False
26.0,1.766,0.4295,11.3,1.007,2.52,2.35,0.003247660404873589,0.0,0,       (2004 HC33),False,False
23.6,1.733,0.3766,13.11,1.081,2.39,2.28,0.009807777626979495,0.0,0,       (2004 HT38),False,False
20.96,2.148,0.5393,36.14,0.99,3.31,3.15,0.03308038919728584,0.0,0,       (2004 HA39),False,False
22.7,1.93,0.4545,5.5,1.053,2.81,2.68,0.014844672149475813,0.0,0,       (2004 HB39),False,False
21.5,1.814,0.5014,14.64,0.904,2.72,2.44,0.025797083563871857,0.0,0,       (2004 HC39),False,False
19.7,2.179,0.581,39.12,0.913,3.45,3.22,0.0590977042722212,0.0,0,       (2004 HW53),False,False
23.6,1.193,0.3338,3.56,0.795,1.59,1.3,0.009807777626979495,0.0,0,       (2004 HX53),False,False
23.35,1.555,0.436,5.97,0.877,2.23,1.94,0.011004507493160906,0.0,0,       (2004 HR56),False,False
22.26,1.441,0.2856,30.03,1.029,1.85,1.73,0.01817902598702676,0.0,0,       (2004 HS56),False,False
27.2,0.98,0.2233,11.13,0.761,1.2,0.97,0.0018688334998728231,0.0,0,       (2004 HT59),False,False
22.5,2.403,0.5161,13.22,1.163,3.64,3.73,0.01627685934079422,0.0,0,       (2004 JB),False,False
20.52,2.472,0.6699,8.96,0.816,4.13,3.89,0.040510780488988776,0.0,0,       (2004 JC),False,False
23.74,1.085,0.1756,1.5,0.895,1.28,1.13,0.00919539967543365,0.0,0,       (2004 JN1),False,False
20.9,1.022,0.475,21.58,0.537,1.51,1.03,0.03400717924317682,0.0,0,       (2004 JO1),False,False
22.7,1.134,0.219,20.93,0.886,1.38,1.21,0.014844672149475813,0.0,0,       (2004 JP1),False,False
17.62,2.896,0.5927,28.74,1.179,4.61,4.93,0.154017691785834,0.0,1,       (2004 JR1),False,False
23.8,1.391,0.2554,21.71,1.035,1.75,1.64,0.00894479950579768,0.0,0,       (2004 JO12),False,False
23.6,1.905,0.7769,8.23,0.425,3.39,2.63,0.009807777626979495,0.0,0,       (2004 JP12),False,False
26.2,1.47,0.4333,10.25,0.833,2.11,1.78,0.0029619014917917153,0.0,0,       (2004 JO20),False,False
